language,topic,keyword,match_type,keyword_id
Spanish,CLIMATE_CHANGE,atmósfera,full_word,2318
Spanish,CLIMATE_CHANGE,farsa climática,full_word,2319
Spanish,CLIMATE_CHANGE,hielo,full_word,2320
Spanish,CLIMATE_CHANGE,granjas,full_word,2321
Spanish,CLIMATE_CHANGE,ganadería,full_word,2322
Spanish,CLIMATE_CHANGE,cargarse el campo,full_word,2323
Spanish,CLIMATE_CHANGE,carne,full_word,2324
Spanish,CLIMATE_CHANGE,yoduro de plata,full_word,2325
Spanish,CLIMATE_CHANGE,cambio climatico antropogénico,full_word,2326
Spanish,CLIMATE_CHANGE,agua,full_word,2327
Spanish,CLIMATE_CHANGE,racionamiento,full_word,2328
Spanish,CLIMATE_CHANGE,fumigación,full_word,2329
Spanish,CLIMATE_CHANGE,energía verde,full_word,2330
Spanish,CLIMATE_CHANGE,destrucción de lluvias,full_word,2331
Spanish,CLIMATE_CHANGE,afrenta 2030,full_word,2332
Spanish,CLIMATE_CHANGE,climodemia,full_word,2333
Spanish,CLIMATE_CHANGE,climademia,full_word,2334
Spanish,CLIMATE_CHANGE,ecodictadura,full_word,2335
Spanish,CLIMATE_CHANGE,ecofascismo,full_word,2336
Spanish,CLIMATE_CHANGE,ecorrégimen dictatorial,full_word,2337
Spanish,CLIMATE_CHANGE,farsemia climática,full_word,2338
Spanish,CLIMATE_CHANGE,paranoia climática,full_word,2339
Spanish,CLIMATE_CHANGE,2030 agenda,full_word,2340
Spanish,PUBLIC_HEALTH,5g,full_word,2341
Spanish,PUBLIC_HEALTH,aborto,full_word,2342
Spanish,PUBLIC_HEALTH,adrenocromo,full_word,2343
Spanish,PUBLIC_HEALTH,agenda alienígena,full_word,2344
Spanish,PUBLIC_HEALTH,anticuerpos,full_word,2345
Spanish,PUBLIC_HEALTH,antivacunas,full_word,2346
Spanish,PUBLIC_HEALTH,antivax,full_word,2347
Spanish,PUBLIC_HEALTH,antivaxx,full_word,2348
Spanish,PUBLIC_HEALTH,aplanando la curva,full_word,2349
Spanish,PUBLIC_HEALTH,arma biológica del ccp,full_word,2350
Spanish,PUBLIC_HEALTH,asintomático,full_word,2351
Spanish,PUBLIC_HEALTH,astrazeneca,full_word,2352
Spanish,PUBLIC_HEALTH,autoaislamiento,full_word,2353
Spanish,PUBLIC_HEALTH,base de datos vaers,full_word,2354
Spanish,PUBLIC_HEALTH,bill gates,full_word,2355
Spanish,PUBLIC_HEALTH,biotecnología,full_word,2356
Spanish,PUBLIC_HEALTH,calendario vacunal infantil,full_word,2357
Spanish,PUBLIC_HEALTH,cáncer,full_word,2358
Spanish,PUBLIC_HEALTH,cardiopatía coronaria,full_word,2359
Spanish,PUBLIC_HEALTH,cepa lambda,full_word,2360
Spanish,PUBLIC_HEALTH,clínica de cleveland,full_word,2361
Spanish,PUBLIC_HEALTH,coágulo,full_word,2362
Spanish,PUBLIC_HEALTH,coalición para la preparación ante epidemias,full_word,2363
Spanish,PUBLIC_HEALTH,cobayas,full_word,2364
Spanish,PUBLIC_HEALTH,codigo de nuremberg,full_word,2365
Spanish,PUBLIC_HEALTH,códigomonkeyz,full_word,2366
Spanish,PUBLIC_HEALTH,colapsado,full_word,2367
Spanish,PUBLIC_HEALTH,conejillos de indias,full_word,2368
Spanish,PUBLIC_HEALTH,convención de estambul,full_word,2369
Spanish,PUBLIC_HEALTH,corona,full_word,2370
Spanish,PUBLIC_HEALTH,coronavirus,full_word,2371
Spanish,PUBLIC_HEALTH,covid-19,full_word,2372
Spanish,PUBLIC_HEALTH,crímenes contra la humanidad,full_word,2373
Spanish,PUBLIC_HEALTH,curar,full_word,2374
Spanish,PUBLIC_HEALTH,curva epidémica,full_word,2375
Spanish,PUBLIC_HEALTH,disparo mortal,full_word,2376
Spanish,PUBLIC_HEALTH,efectos secundarios,full_word,2377
Spanish,PUBLIC_HEALTH,elección de vacuna,full_word,2378
Spanish,PUBLIC_HEALTH,epp,full_word,2379
Spanish,PUBLIC_HEALTH,eventos adversos,full_word,2380
Spanish,PUBLIC_HEALTH,feto,full_word,2381
Spanish,PUBLIC_HEALTH,fiebre amarilla,full_word,2382
Spanish,PUBLIC_HEALTH,golpe de muerte,full_word,2383
Spanish,PUBLIC_HEALTH,gran censura tecnológica,full_word,2384
Spanish,PUBLIC_HEALTH,gran farmacéutica,full_word,2385
Spanish,PUBLIC_HEALTH,gran tecnología,full_word,2386
Spanish,PUBLIC_HEALTH,gripe de wuhan,full_word,2387
Spanish,PUBLIC_HEALTH,homeopático,full_word,2388
Spanish,PUBLIC_HEALTH,inalámbrica de quinta generación,full_word,2389
Spanish,PUBLIC_HEALTH,influencer antivacunas,full_word,2390
Spanish,PUBLIC_HEALTH,inmunizaciones,full_word,2391
Spanish,PUBLIC_HEALTH,jabgate,full_word,2392
Spanish,PUBLIC_HEALTH,jansen,full_word,2393
Spanish,PUBLIC_HEALTH,johnson y johnson,full_word,2394
Spanish,PUBLIC_HEALTH,juicios de nuremberg por covid,full_word,2395
Spanish,PUBLIC_HEALTH,la gran matanza,full_word,2396
Spanish,PUBLIC_HEALTH,la inmunidad de grupo,full_word,2397
Spanish,PUBLIC_HEALTH,las mascaras son para los esclavos,full_word,2398
Spanish,PUBLIC_HEALTH,vacunas forzadas,full_word,2399
Spanish,PUBLIC_HEALTH,vaers,full_word,2400
Spanish,PUBLIC_HEALTH,variante mongola,full_word,2401
Spanish,PUBLIC_HEALTH,variante sudafricana,full_word,2402
Spanish,PUBLIC_HEALTH,vax,full_word,2403
Spanish,PUBLIC_HEALTH,veneno de serpiente,full_word,2404
Spanish,PUBLIC_HEALTH,veneno intencional,full_word,2405
Spanish,PUBLIC_HEALTH,víctimas de la vacuna,full_word,2406
Spanish,PUBLIC_HEALTH,viruela de dinero,full_word,2407
Spanish,PUBLIC_HEALTH,viruela del simio,full_word,2408
Spanish,PUBLIC_HEALTH,virus chino,full_word,2409
Spanish,PUBLIC_HEALTH,virus de wuhan,full_word,2410
Spanish,PUBLIC_HEALTH,virus del pcc,full_word,2411
Spanish,PUBLIC_HEALTH,wuhan,full_word,2412
Spanish,PUBLIC_HEALTH,las vidas no vacunadas importan,full_word,2413
Spanish,PUBLIC_HEALTH,lesiones por vacunas,full_word,2414
Spanish,PUBLIC_HEALTH,mala ciencia,full_word,2415
Spanish,PUBLIC_HEALTH,mandato,full_word,2416
Spanish,PUBLIC_HEALTH,mandatos de máscara,full_word,2417
Spanish,PUBLIC_HEALTH,mandatos de vacunación,full_word,2418
Spanish,PUBLIC_HEALTH,medicamento,full_word,2419
Spanish,PUBLIC_HEALTH,medicina mala,full_word,2420
Spanish,PUBLIC_HEALTH,medicina natural,full_word,2421
Spanish,PUBLIC_HEALTH,medicina peligrosa,full_word,2422
Spanish,PUBLIC_HEALTH,mimo,full_word,2423
Spanish,PUBLIC_HEALTH,mira el agua,full_word,2424
Spanish,PUBLIC_HEALTH,roe contra wade,full_word,2425
Spanish,PUBLIC_HEALTH,sabio,full_word,2426
Spanish,PUBLIC_HEALTH,sangre de serpiente,full_word,2427
Spanish,PUBLIC_HEALTH,sarampión,full_word,2428
Spanish,PUBLIC_HEALTH,sars-cov-2,full_word,2429
Spanish,PUBLIC_HEALTH,sb-277,full_word,2430
Spanish,PUBLIC_HEALTH,sin jab,full_word,2431
Spanish,PUBLIC_HEALTH,sistema de notificación de efectos adversos,full_word,2432
Spanish,PUBLIC_HEALTH,tirania médica,full_word,2433
Spanish,PUBLIC_HEALTH,tiro de muerte,full_word,2434
Spanish,PUBLIC_HEALTH,moderno,full_word,2435
Spanish,PUBLIC_HEALTH,muerte vax,full_word,2436
Spanish,PUBLIC_HEALTH,muertes por vacunas,full_word,2437
Spanish,PUBLIC_HEALTH,mutación viral,full_word,2438
Spanish,PUBLIC_HEALTH,ningún niño vacunado,full_word,2439
Spanish,PUBLIC_HEALTH,no vacunado,full_word,2440
Spanish,PUBLIC_HEALTH,núremberg 2,full_word,2441
Spanish,PUBLIC_HEALTH,núremberg 2.0,full_word,2442
Spanish,PUBLIC_HEALTH,paciente cero,full_word,2443
Spanish,PUBLIC_HEALTH,parálisis de campanas,full_word,2444
Spanish,PUBLIC_HEALTH,paro cardiaco,full_word,2445
Spanish,PUBLIC_HEALTH,pasaporte covid,full_word,2446
Spanish,PUBLIC_HEALTH,pau,full_word,2447
Spanish,PUBLIC_HEALTH,período de incubación,full_word,2448
Spanish,PUBLIC_HEALTH,pfizer,full_word,2449
Spanish,PUBLIC_HEALTH,pinchazo,full_word,2450
Spanish,PUBLIC_HEALTH,planificación familiar,full_word,2451
Spanish,PUBLIC_HEALTH,pro vida,full_word,2452
Spanish,PUBLIC_HEALTH,productos farmacéuticos,full_word,2453
Spanish,PUBLIC_HEALTH,preselección,full_word,2454
Spanish,PUBLIC_HEALTH,prueba de flujo lateral,full_word,2455
Spanish,PUBLIC_HEALTH,rastreo de contactos,full_word,2456
Spanish,PUBLIC_HEALTH,reacción adversa,full_word,2457
Spanish,PUBLIC_HEALTH,reacciones adversas,full_word,2458
Spanish,PUBLIC_HEALTH,responsabilidad por productos peligrosos,full_word,2459
Spanish,PUBLIC_HEALTH,arn,full_word,2460
Spanish,PUBLIC_HEALTH,bozal,full_word,2461
Spanish,PUBLIC_HEALTH,covidiano,full_word,2462
Spanish,PUBLIC_HEALTH,despiertos,full_word,2463
Spanish,PUBLIC_HEALTH,disidentes,full_word,2464
Spanish,PUBLIC_HEALTH,enflautamientos,full_word,2465
Spanish,PUBLIC_HEALTH,inoculados,full_word,2466
Spanish,PUBLIC_HEALTH,kakunas,full_word,2467
Spanish,PUBLIC_HEALTH,masónico,full_word,2468
Spanish,PUBLIC_HEALTH,mundialista,full_word,2469
Spanish,PUBLIC_HEALTH,neonega,full_word,2470
Spanish,PUBLIC_HEALTH,nom,full_word,2471
Spanish,PUBLIC_HEALTH,nuevo orden mundia,full_word,2472
Spanish,PUBLIC_HEALTH,nueva normalidad,full_word,2473
Spanish,PUBLIC_HEALTH,opoficción,full_word,2474
Spanish,PUBLIC_HEALTH,plandemia,full_word,2475
Spanish,PUBLIC_HEALTH,repentinitis,full_word,2476
Spanish,PUBLIC_HEALTH,tapabocas,full_word,2477
Spanish,PUBLIC_HEALTH,úrsula von der pfizer,full_word,2478
Spanish,PUBLIC_HEALTH,vacuñao,full_word,2479
Spanish,PUBLIC_HEALTH,zombi covidiano,full_word,2480
Spanish,PUBLIC_HEALTH,zoociedad,full_word,2481
Spanish,MIGRANTS,niños migrantes,full_word,2482
Spanish,MIGRANTS,extranjeros ilegales,full_word,2483
Spanish,MIGRANTS,niños migrantes desaparecen,full_word,2484
Spanish,MIGRANTS,invasión,full_word,2485
Spanish,MIGRANTS,marroquíes,full_word,2486
Spanish,MIGRANTS,moros,full_word,2487
Spanish,MIGRANTS,musulmanes,full_word,2488
Spanish,MIGRANTS,árabe,full_word,2489
Spanish,MIGRANTS,alá es grande,full_word,2490
Spanish,MIGRANTS,ilegales,full_word,2491
Spanish,MIGRANTS,magrebí,full_word,2492
Spanish,MIGRANTS,islamismo,full_word,2493
Spanish,MIGRANTS,pateras,full_word,2494
Spanish,MIGRANTS,barco nodriza,full_word,2495
Spanish,MIGRANTS,mahomá,full_word,2496
Spanish,MIGRANTS,ramadan,full_word,2497
Spanish,MIGRANTS,meca,full_word,2498
Spanish,MIGRANTS,inmigrante okupa,full_word,2499
Spanish,MIGRANTS,africanos,full_word,2500
Spanish,MIGRANTS,invasión islámica,full_word,2501
Spanish,MIGRANTS,mezquita,full_word,2502
Spanish,MIGRANTS,negro,full_word,2503
Spanish,MIGRANTS,persona negra,full_word,2504
Spanish,MIGRANTS,burka,full_word,2505
Spanish,MIGRANTS,ayudas,full_word,2506
Spanish,MIGRANTS,paguitas,full_word,2507
Spanish,MIGRANTS,puertas ilegales,full_word,2508
Spanish,MIGRANTS,reemplazo social,full_word,2509
Spanish,MIGRANTS,terrorismo,full_word,2510
